person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,cb_person_cred_hist_length,loan_percent_income
23,60000,7,12000,7.88,2,0.2
22,60000,,20000,11.12,3,0.33
26,53688,11,8000,5.42,4,0.15
23,54000,7,8000,10.99,4,0.15
23,48000,3,8000,15.58,2,0.17
24,54000,7,8000,7.88,3,0.15
22,60000,6,17500,7.88,4,0.29
24,54000,3,8000,8.07,4,0.15
23,54000,5,10000,16.45,3,0.19
23,54500,2,8000,,2,0.15
22,54600,6,8000,7.51,2,0.15
26,54600,4,8000,13.8,4,0.15
22,48996,0,8000,14.96,2,0.16
23,60000,5,15000,15.21,3,0.25
23,54000,2,7500,15.58,2,0.14
23,55000,2,8000,10.65,2,0.15
23,54000,5,7750,10.38,4,0.14
22,55000,6,8000,11.71,3,0.15
23,55000,1,8000,5.42,4,0.15
26,54000,2,6000,13.98,3,0.11
23,60000,1,2000,11.12,4,0.03
24,60000,5,14000,7.51,2,0.23
22,60000,6,5900,11.12,2,0.1
24,55000,8,8000,13.8,2,0.15
23,55000,4,8000,9.25,2,0.15
25,60000,3,7000,,3,0.12
22,60000,7,7000,13.61,3,0.12
24,60000,6,2400,13.61,4,0.04
22,49000,1,8000,6.91,2,0.16
23,55000,7,8000,13.11,3,0.15
22,60000,4,8000,7.14,2,0.13
25,60000,9,4000,6.39,4,0.07
24,60000,2,2600,11.49,4,0.04
23,49161,1,8000,13.17,4,0.16
23,55550,7,8000,,3,0.14
26,60000,8,9800,,4,0.16
25,56000,9,8000,5.99,2,0.14
25,60000,8,14000,11.12,2,0.23
23,50000,7,8000,16.02,3,0.16
22,60000,7,6000,10.38,2,0.1
23,56000,1,8000,10,3,0.14
24,56000,2,8000,7.51,3,0.14
22,54000,0,16000,7.51,2,0.3
23,60000,7,10500,,4,0.17
24,60000,3,4000,11.86,2,0.07
24,60000,5,7000,7.14,2,0.12
24,60000,9,5000,7.88,4,0.08
23,60000,3,20000,7.88,4,0.33
25,57600,0,8000,7.66,2,0.14
23,57750,3,8000,7.49,3,0.14
23,57996,5,8000,7.14,2,0.14
25,60000,5,3000,14.59,3,0.05
25,60000,9,12000,10.99,2,0.2
25,60000,9,1400,14.22,3,0.02
24,52000,8,8000,13.99,2,0.15
23,58000,4,8000,10.37,4,0.14
22,52000,0,8000,15.58,3,0.15
22,60000,6,10000,,3,0.17
25,60000,8,25000,10.99,3,0.42
24,58033,4,8000,10.62,2,0.14
22,60000,6,14000,7.88,2,0.23
23,58600,3,8000,,3,0.14
26,54000,10,10000,,3,0.19
21,60000,2,6000,10.62,4,0.1
25,54000,,8000,9.91,2,0.15
22,60000,2,8000,13.49,3,0.13
22,60000,2,8000,10,4,0.13
25,60000,1,8000,5.42,2,0.13
25,60000,6,8000,9.63,3,0.13
21,60000,0,10000,,4,0.17
25,60000,3,8000,11.86,4,0.13
23,60000,3,13000,7.88,4,0.22
26,60000,2,8000,13.61,4,0.13
22,60000,6,8000,14.72,2,0.13
25,54000,1,8000,11.49,4,0.15
23,60000,3,8000,10.25,3,0.13
22,60000,6,8000,7.88,2,0.13
22,54000,4,8000,13.48,3,0.15
22,60000,4,3000,6.76,4,0.05
23,60000,2,8000,,3,0.13
25,54000,7,8400,14.59,2,0.16
24,60000,3,8000,14.59,3,0.13
23,60000,2,8000,8.94,3,0.13
23,60000,0,8000,11.14,3,0.13
21,60000,4,12000,11.36,3,0.2
23,60000,5,4000,7.14,3,0.07
21,60000,2,8000,11.26,3,0.13
24,60000,,5000,7.14,2,0.08
23,60000,1,8000,12.21,4,0.13
22,60000,6,8000,11.14,3,0.13
23,60228,7,8000,12.98,2,0.13
23,60400,2,8000,9.25,4,0.13
23,54780,,8000,10.65,4,0.15
23,60000,7,10750,7.88,3,0.18
25,54000,,12000,12.73,4,0.22
23,61000,3,8000,13.22,2,0.13
22,55000,5,8000,15.31,4,0.15
24,55000,2,8000,14.61,2,0.15
22,60000,3,3250,12.73,4,0.05
22,60000,5,12500,13.11,2,0.21
25,61440,9,8000,10.36,4,0.13
26,55700,2,8000,13.49,4,0.14
25,61995,2,8000,9.99,4,0.13
21,46000,2,5200,17.27,4,0.11
23,54000,7,5000,14.96,2,0.09
22,52000,3,5200,,4,0.1
23,54000,4,5200,11.71,2,0.1
24,54000,7,5200,10.37,3,0.1
22,60000,6,7000,7.14,3,0.12
26,62000,1,5200,15.96,4,0.08
22,54000,6,12000,13.48,2,0.22
22,60000,6,11500,7.88,2,0.19
25,65000,0,5200,9.99,3,0.08
23,60000,4,10000,,4,0.17
23,15000,3,5175,12.18,2,0.34
25,21000,0,5175,12.53,2,0.25
25,60000,5,1200,13.85,2,0.02
21,54000,5,5125,5.99,4,0.09
21,60000,5,5000,13.48,2,0.08
22,60000,6,6000,13.11,4,0.1
22,60000,2,5125,11.86,3,0.09
26,28000,6,5100,11.89,4,0.18
23,60000,2,18500,15.33,2,0.31
25,60000,10,5500,10.99,2,0.09
25,32000,4,5100,8.38,3,0.16
21,35368,0,5100,12.99,2,0.14
21,37200,2,5100,7.49,4,0.14
26,60000,3,11500,7.88,2,0.19
25,45000,4,5100,10,4,0.11
22,60000,6,5000,11.83,4,0.08
22,60000,6,24250,15.31,2,0.4
24,53000,5,5100,7.9,2,0.1
26,56000,1,5100,8,4,0.09
23,60000,7,2450,11.48,2,0.04
23,60000,0,3000,19.13,2,0.05
25,33600,5,5075,5.79,2,0.15
22,36000,4,5075,,2,0.14
23,60000,0,8000,12.53,2,0.13
26,34000,8,5050,16.89,4,0.15
25,66000,1,5050,11.49,2,0.08
24,60000,9,15000,11.83,4,0.25
23,60000,3,4500,7.4,3,0.07
22,74000,4,5050,5.42,3,0.07
22,40000,2,5025,13.43,2,0.13
21,10000,0,5000,12.17,2,0.5
22,60000,3,2000,7.4,2,0.03
24,10668,0,5000,7.88,3,0.47
24,10800,8,5000,7.88,2,0.46
23,60000,0,5000,,2,0.08
21,12000,5,5000,11.49,2,0.42
26,12000,,5000,6.92,4,0.42
21,12360,,5000,10.75,4,0.4
23,60000,7,20000,12.18,4,0.33
24,13000,0,5000,8,2,0.38
23,60000,7,2000,14.26,3,0.03
21,14400,3,5000,13.72,4,0.35
23,14400,2,5000,6.91,3,0.35
26,60000,10,1200,7.4,4,0.02
25,60000,3,16000,13.57,4,0.27
22,15000,0,5000,,4,0.33
25,60000,9,10200,13.92,4,0.17
23,60000,4,10000,13.22,4,0.17
24,60000,3,4000,12.18,2,0.07
22,54000,1,10000,14.61,4,0.19
26,15600,5,5000,5.99,3,0.32
22,54000,3,22750,,2,0.42
22,60000,6,5000,14.61,3,0.08
22,60000,6,8000,16,2,0.13
25,15600,6,5000,10.75,3,0.32
23,60000,6,3350,,4,0.06
23,60000,7,9500,12.53,2,0.16
26,16120,2,5000,11.58,3,0.31
26,60000,10,6000,8.94,4,0.1
22,16320,0,5000,12.53,2,0.31
24,60000,0,8000,15.65,3,0.13
24,60000,6,14000,8.94,2,0.23
26,60000,5,6000,11.83,2,0.1
26,16800,0,5000,,4,0.3
24,16800,1,5000,14.22,4,0.3
22,54000,0,4000,11.14,3,0.07
25,54000,9,12000,12.53,4,0.22
23,17004,3,5000,6.54,2,0.29
21,17220,,5000,10.37,3,0.29
25,60000,3,5000,11.14,3,0.08
22,17720,6,5000,9.62,4,0.28
22,60000,6,12900,11.14,4,0.21
23,18000,0,5000,8.59,4,0.28
21,18492,0,5000,12.92,3,0.27
23,60000,1,13200,13.16,2,0.22
23,18720,,5000,16.32,3,0.27
21,19140,,5000,8.49,4,0.26
25,60000,2,1800,12.21,2,0.03
25,19200,3,5000,10.99,3,0.26
22,60000,5,20000,12.21,3,0.33
24,19200,2,5000,,3,0.26
25,19200,0,5000,9.62,2,0.26
22,60000,7,10000,,3,0.17
25,19800,0,5000,13.49,4,0.25
23,60000,6,11500,11.26,2,0.19
21,19968,4,5000,,3,0.25
24,60000,8,10000,14.42,4,0.17
24,60000,7,10000,9.63,2,0.17
24,60000,8,2800,9.32,4,0.05
25,60000,9,3000,13.79,2,0.05
22,60000,6,9000,13.79,2,0.15
22,20000,2,5000,11.86,4,0.25
21,20000,2,5000,10.39,2,0.25
24,54000,8,1500,14.42,2,0.03
22,60000,4,16750,12.53,2,0.28
22,60000,3,10000,8,4,0.17
22,20400,,5000,12.42,2,0.25
21,21000,5,5000,20.89,2,0.24
25,60000,8,8000,,3,0.13
24,54000,9,10000,9.63,2,0.19
26,21000,3,5000,6.99,3,0.24
21,21000,2,5000,6.91,4,0.24
23,54000,7,16000,16.32,3,0.3
24,21000,0,5000,8.63,2,0.24
24,21120,3,5000,11.71,2,0.24
25,21600,0,5000,17.58,3,0.23
24,60000,0,15000,11.89,2,0.25
26,21600,0,5000,9.99,4,0.23
25,60000,2,10000,12.21,3,0.17
23,21600,5,5000,13.06,4,0.23
24,21648,8,5000,6.99,3,0.23
26,54000,2,8000,11.89,2,0.15
22,60000,4,3000,13.16,2,0.05
23,60000,0,10000,11.26,3,0.17
21,22000,5,5000,15.7,3,0.23
22,60000,2,1000,9.63,3,0.02
25,22000,3,5000,16.32,3,0.23
25,60000,9,10000,10.83,4,0.17
22,22800,4,5000,13.85,2,0.22
26,22800,4,5000,13.57,4,0.22
23,22944,7,5000,11.11,3,0.22
24,22992,1,5000,13.06,3,0.22
24,23000,1,5000,,2,0.22
24,23000,2,5000,,4,0.22
26,23484,,5000,7.49,2,0.21
23,24000,0,5000,14.27,2,0.21
22,60000,6,1600,11.66,4,0.03
26,24000,0,5000,8.9,2,0.21
24,24000,4,5000,7.51,2,0.21
23,24000,4,5000,6.62,4,0.21
22,24000,4,5000,16.49,4,0.21
23,54000,3,7500,11.03,3,0.14
23,60000,0,7500,8,2,0.13
21,24000,5,5000,,4,0.21
21,24000,3,5000,,2,0.21
23,60000,1,9900,9.76,3,0.17
22,60000,1,7500,11.66,2,0.13
23,60000,7,6000,9.45,2,0.1
25,24000,3,5000,6.92,4,0.21
22,60000,1,17000,9.45,4,0.28
26,60000,0,9800,7.75,3,0.16
22,60000,6,8000,8.07,4,0.13
21,24000,2,5000,12.98,2,0.21
25,24000,2,5000,12.61,3,0.21
23,24000,5,5000,10.75,3,0.21
23,24000,4,5000,10.62,4,0.21
23,24000,1,5000,11.48,4,0.21
22,24000,2,5000,8.94,3,0.21
22,24044,2,5000,8.9,3,0.21
24,60204,8,10000,7.49,4,0.17
21,24996,0,5000,,3,0.2
21,24996,2,5000,16.45,4,0.2
22,24996,3,5000,,3,0.2
21,24996,1,5000,,3,0.2
26,25000,2,5000,12.69,3,0.2
22,60400,0,24000,6.54,3,0.4
24,60400,5,5500,8,2,0.09
24,54417,1,9525,11.66,3,0.18
23,25000,1,5000,10.99,4,0.2
24,25000,5,5000,,4,0.2
25,60500,6,17000,12.42,2,0.28
23,60500,4,5000,14.27,3,0.08
23,25000,0,5000,6.91,3,0.2
24,54500,7,8000,17.49,4,0.15
24,25000,3,5000,7.14,2,0.2
22,60500,6,12000,8.94,3,0.2
23,25000,8,5000,10.62,3,0.2
24,60500,8,6000,7.68,4,0.1
24,25000,2,5000,8.94,2,0.2
22,60612,2,18000,13.72,3,0.3
22,60612,6,5300,,4,0.09
21,25000,0,5000,12.86,2,0.2
25,60626,4,2500,6.92,3,0.04
22,60635,5,6800,13.49,2,0.11
23,60785,7,10625,13.99,2,0.17
22,26000,6,5000,11.99,2,0.19
26,60996,2,12000,12.21,4,0.2
24,26400,5,5000,7.9,4,0.19
21,26400,2,5000,13.49,2,0.19
25,61000,2,15000,14.65,3,0.25
23,26400,3,5000,15.99,3,0.19
22,61000,6,12000,13.49,2,0.2
21,27000,5,5000,5.42,3,0.19
25,55000,4,9000,16.77,2,0.16
23,61000,1,12000,11.71,2,0.2
23,27000,2,5000,16.77,2,0.19
22,61000,6,2100,6.62,3,0.03
24,55000,8,6000,11.99,2,0.11
21,61000,6,6000,,3,0.1
22,27000,0,5000,,2,0.19
22,27000,6,5000,9.32,2,0.19
22,27000,1,5000,10.08,2,0.19
25,27096,7,5000,7.9,2,0.18
21,27200,0,5000,,3,0.18
22,61000,1,8000,11.49,2,0.13
23,61000,2,18400,19.29,2,0.3
26,61000,10,12000,10.99,3,0.2
22,61000,6,12000,7.49,2,0.2
26,61000,4,8000,7.49,2,0.13
22,27264,4,5000,13.11,3,0.18
24,61000,7,3000,15.62,3,0.05
23,61000,,10000,6.99,2,0.16
22,27360,5,5000,7.51,2,0.18
24,27500,0,5000,15.07,4,0.18
26,61000,10,4200,7.29,4,0.07
22,61000,6,12000,7.29,3,0.2
22,62000,6,8000,5.42,3,0.13
24,61000,4,10000,15.65,3,0.16
25,61000,4,7000,5.79,4,0.11
22,61000,1,8000,5.79,4,0.13
26,62000,7,8000,12.99,4,0.13
26,61000,8,21000,,2,0.34
26,55000,4,10000,7.51,3,0.18
22,61000,2,18200,7.51,4,0.3
22,62000,2,8000,12.68,4,0.13
23,55000,6,10000,15.33,2,0.18
25,61000,9,15000,9.88,2,0.25
24,55000,,7000,7.14,3,0.13
26,61000,3,7500,10.25,4,0.12
24,62000,3,8000,11.14,4,0.13
22,61000,1,21000,14.26,4,0.34
24,56400,4,8000,14.96,2,0.14
26,61000,5,19200,11.48,3,0.31
26,63000,2,8000,12.53,2,0.13
25,63900,1,8000,6.03,2,0.13
24,64000,8,8000,7.9,2,0.13
24,61080,8,25000,10.59,3,0.41
23,64000,5,8000,10,2,0.13
24,61147,5,17000,6.03,4,0.28
23,65000,2,8000,6.62,4,0.12
24,61193,5,6400,8.59,3,0.1
24,65000,3,8000,12.69,3,0.12
22,65000,0,8000,10.59,2,0.12
26,65000,4,8000,6.92,4,0.12
23,61200,2,9000,,2,0.15
24,65000,5,8000,9.63,3,0.12
25,61200,1,5650,7.66,4,0.09
25,61200,10,5200,5.42,4,0.08
22,65000,7,8000,6.54,4,0.12
23,61200,2,10000,7.88,3,0.16
23,55200,1,15250,15.68,2,0.28
24,55200,0,6000,14.42,2,0.11
26,61200,4,1500,12.84,2,0.02
24,61200,5,5100,10.51,2,0.08
22,55200,6,7200,,4,0.13
24,55200,8,9600,10.78,4,0.17
23,65000,2,8000,14.72,2,0.12
23,65000,6,8000,9.32,3,0.12
24,61289,8,2000,11.49,4,0.03
23,61300,1,9000,16.49,3,0.15
22,61300,4,13000,9.63,3,0.21
23,61360,3,6125,8.59,4,0.1
23,55365,4,25000,19.04,4,0.45
24,65004,4,8000,8.49,2,0.12
21,55400,5,5000,14.27,4,0.09
23,55400,1,5500,14.61,2,0.1
22,61402,7,10800,9.99,2,0.18
23,61440,6,2500,,3,0.04
21,65500,6,8000,12.84,2,0.12
23,61498,5,5000,11.36,2,0.08
22,61500,5,30000,6.62,3,0.49
26,67000,9,8000,7.14,2,0.12
24,61500,8,3200,11.49,2,0.05
23,67200,,8000,,3,0.12
22,61547,1,24250,14.96,3,0.39
23,61615,4,13000,10.62,4,0.21
24,61650,4,6500,6.03,4,0.11
25,70000,4,8000,15.96,3,0.11
24,61717,8,3200,7.68,4,0.05
24,61781,6,17800,10.25,3,0.29
24,70000,8,8000,11.71,3,0.11
24,61800,0,1500,6.54,2,0.02
25,61800,1,4000,7.75,4,0.06
26,70000,10,8000,7.9,4,0.11
26,70000,8,8000,15.96,3,0.11
22,70000,6,8000,6.99,2,0.11
23,70000,5,8000,11.99,4,0.11
25,64000,7,8000,15.28,4,0.13
23,70000,4,8000,16.02,2,0.11
26,62000,0,12000,7.9,2,0.19
22,70000,0,8000,7.66,4,0.11
23,62000,3,4000,8.9,2,0.06
22,64000,0,8000,14.84,2,0.13
24,70000,2,8000,14.72,3,0.11
25,70000,3,8000,14.26,4,0.11
26,62000,1,8400,6.62,4,0.14
26,71000,10,8000,13.49,4,0.11
24,62000,7,6200,,3,0.1
23,62000,6,1800,11.71,3,0.03
22,62000,2,13000,15.27,2,0.21
25,72000,2,8000,7.9,4,0.11
22,72000,2,8000,7.9,4,0.11
22,62000,6,15075,6.03,2,0.24
22,66000,6,8000,14.65,4,0.12
24,62000,8,5875,6.03,2,0.09
22,72000,0,8000,7.9,4,0.11
21,62000,2,6000,7.51,2,0.1
22,62000,3,2000,6.03,3,0.03
23,62000,1,10000,7.9,3,0.16
22,62000,6,5000,6.03,4,0.08
24,62000,8,10000,13.99,4,0.16
25,62000,7,12000,5.42,2,0.19
24,72000,5,8000,10,3,0.11
25,62000,9,8500,10.99,2,0.14
23,62000,2,5575,,3,0.09
24,74000,7,8000,15.62,2,0.11
26,74000,2,8000,13.92,3,0.11
23,62000,2,5000,5.42,3,0.08
23,75000,2,8000,7.9,4,0.11
24,62000,8,10000,7.49,3,0.16
22,75000,0,8000,5.99,3,0.11
23,75000,5,8000,10.74,3,0.11
25,62000,9,3000,12.99,2,0.05
23,62000,3,9000,,4,0.15
23,75000,5,8000,13.79,3,0.11
24,75000,5,8000,15.37,3,0.11
22,62000,2,10000,5.99,4,0.16
25,69000,1,8000,13.99,2,0.12
23,75638,2,8000,5.99,4,0.11
26,76000,6,8000,13.11,3,0.11
25,76460,1,8000,6.03,3,0.1
24,77000,2,8000,7.51,3,0.1
22,62000,5,9000,10,2,0.15
22,78000,3,8000,13.79,4,0.1
26,62000,10,10000,13.43,2,0.16
23,56000,7,8000,14.54,2,0.14
24,79000,0,8000,11.49,2,0.1
23,80000,5,8000,7.9,3,0.1
24,62000,6,10000,10.74,2,0.16
24,62000,8,7750,10,2,0.13
22,80000,3,8000,18.39,3,0.1
26,80000,0,8000,5.99,2,0.1
24,62000,1,20000,,4,0.32
25,74000,9,8000,7.29,3,0.11
23,62000,0,18000,14.46,3,0.29
23,62000,2,10000,,2,0.16
22,62000,6,1500,6.91,2,0.02
26,80000,0,8000,12.73,3,0.1
22,62000,6,17000,6.91,3,0.27
24,81600,5,8000,12.84,2,0.1
26,82000,5,8000,10.99,3,0.1
26,62000,5,10000,7.88,2,0.16
26,76000,6,8000,13.48,4,0.11
25,56000,7,2000,11.49,3,0.04
22,62000,,4000,6.76,4,0.06
26,62000,4,20000,10.38,4,0.32
25,62000,9,2100,11.86,2,0.03
24,56000,1,10000,14.35,4,0.18
22,66300,4,8000,18.39,4,0.1
22,84996,2,8000,13.92,3,0.09
25,62000,6,6000,7.88,4,0.1
24,85000,0,8000,13.06,2,0.09
25,62000,5,10000,7.88,3,0.16
23,62000,7,11200,7.88,4,0.18
21,56000,5,18000,10.25,2,0.32
22,86004,6,8000,13.92,2,0.09
26,86502,7,8000,10.36,3,0.09
22,62000,6,5000,8.59,4,0.08
25,87000,3,8000,10.37,2,0.09
25,62000,7,3500,13.57,4,0.06
23,62000,4,10000,12.18,2,0.16
22,62000,2,6000,13.92,4,0.1
23,62000,2,5000,13.57,3,0.08
23,76500,0,8000,14.26,4,0.1
26,62000,2,12000,,4,0.19
26,90000,3,8000,14.27,3,0.09
24,62000,8,20000,16.7,2,0.32
22,90000,0,8000,7.49,3,0.09
23,62000,1,6500,10.95,3,0.1
22,62000,1,10000,11.58,2,0.16
23,90000,5,8000,6.92,3,0.09
23,90000,0,8000,13.35,3,0.09
22,90000,5,8000,,3,0.09
22,56000,5,15000,16,4,0.27
22,91000,6,8000,6.92,4,0.09
22,91000,2,8000,11.86,3,0.09
23,92004,2,8000,11.49,4,0.09
22,62000,2,7500,13.87,3,0.12
23,62000,7,6400,10.08,2,0.1
24,62000,2,8000,10.08,3,0.13
23,62000,4,9600,9.2,2,0.15
25,95000,4,8000,15.23,4,0.08
25,95000,8,8000,10.99,3,0.08
25,95000,3,8000,13.8,3,0.08
25,95000,0,8000,10.36,3,0.08
22,62000,5,3000,8.7,3,0.05
22,95004,0,8000,12.61,4,0.08
26,84000,0,8000,12.61,4,0.1
25,56004,5,8000,11.71,3,0.14
25,84000,1,8000,16.45,2,0.1
26,96500,10,8000,13.61,3,0.08
24,56004,5,6000,10,3,0.11
24,97000,3,8000,15.31,3,0.08
26,62004,3,4000,9.99,2,0.06
26,99996,7,8000,16.32,3,0.08
21,99996,5,8000,7.14,4,0.08
23,56004,7,15000,11.26,2,0.27
23,62004,1,9600,10.95,3,0.15
26,100000,6,8000,6.54,3,0.08
25,62004,10,15000,13.47,4,0.24
22,62004,6,3600,7.37,2,0.06
23,62004,7,10000,9.07,4,0.16
23,89000,8,8000,14.74,3,0.09
26,62100,2,9600,11.71,4,0.15
24,105000,8,8000,7.51,3,0.08
26,62100,8,1600,12.61,4,0.03
24,62100,8,6000,12.53,2,0.1
26,81600,10,8000,16.29,3,0.08
24,108000,8,8000,9.88,4,0.07
26,62200,0,18000,16.63,3,0.29
24,110000,4,8000,5.99,3,0.07
25,115000,2,8000,11.71,4,0.07
22,56208,6,12000,16.29,2,0.21
24,116664,8,8000,16.49,3,0.07
22,62236,,5000,9.99,4,0.08
22,108000,1,8000,16.29,2,0.07
25,108000,5,8000,16.77,3,0.07
25,120000,1,8000,,3,0.07
21,62316,5,10000,7.66,4,0.16
23,62352,7,29800,10.65,3,0.48
26,62361,6,21650,12.69,4,0.35
23,120000,4,8000,14.61,4,0.07
25,123000,1,8000,12.53,3,0.07
25,62400,,15000,17.58,4,0.24
26,125000,0,8000,9.63,3,0.06
23,126000,0,8000,13.23,3,0.06
23,62400,4,7200,8.9,4,0.12
24,62400,8,4000,8.9,4,0.06
23,130000,3,8000,11.99,3,0.06
26,62400,10,11000,,3,0.18
25,135000,9,8000,,3,0.06
23,62400,7,7000,13.06,4,0.11
22,56400,6,8400,14.91,2,0.15
22,56400,6,25000,16.4,3,0.44
24,131400,8,8000,15.99,2,0.06
24,62400,3,9500,6.54,2,0.15
22,62400,6,2400,14.46,2,0.04
22,62400,2,12600,13.85,2,0.2
25,62400,9,12500,14.96,3,0.2
25,62400,4,2000,10.99,4,0.03
26,183700,2,8000,15.62,4,0.04
22,30000,1,8050,12.69,2,0.27
22,48000,6,8050,10,2,0.17
21,50000,5,8075,6.17,2,0.16
22,54000,4,8075,13.06,3,0.15
23,62471,,12000,6.91,2,0.19
23,78000,7,8100,7.29,2,0.1
24,85000,6,8100,,2,0.1
21,25000,0,8125,7.9,3,0.33
25,62496,1,8000,7.51,2,0.13
23,30000,4,8125,12.68,3,0.27
21,62496,1,5000,12.53,3,0.08
21,62500,6,13200,7.9,3,0.21
23,62500,4,23525,7.9,3,0.38
26,56000,6,8150,12.87,4,0.15
24,60500,1,8150,17.27,3,0.13
26,62500,9,8000,11.49,2,0.13
22,62500,6,10000,5.99,3,0.16
25,34000,4,8200,12.21,4,0.24
24,62500,2,6000,5.79,2,0.1
26,40000,0,8200,6.62,4,0.2
24,40944,0,8200,11.36,2,0.2
23,55000,7,8200,13.11,3,0.15
24,62500,8,16000,10.38,3,0.26
22,150000,2,8200,6.99,3,0.05
21,25200,1,8250,7.49,4,0.33
23,30000,5,8250,7.51,4,0.28
23,62500,1,9600,13.22,3,0.15
24,62500,8,6500,13.22,2,0.1
25,62500,5,15000,6,3,0.24
23,62500,7,4000,7.43,3,0.06
21,33000,4,8250,,2,0.25
23,62510,5,12000,10.74,4,0.19
22,62589,,7000,13.35,2,0.11
25,70000,6,8250,13.61,4,0.12
24,62677,2,6000,10.2,2,0.1
26,62690,7,4400,,4,0.07
23,26000,4,8300,9.99,4,0.32
25,30000,0,8300,8.9,3,0.28
22,45020,6,8300,10.99,4,0.18
21,50000,5,8300,8.9,4,0.17
24,83000,4,8300,7.88,2,0.1
22,62892,4,9600,11.03,4,0.15
21,62916,5,15000,11.49,4,0.24
22,56920,6,10000,14.59,2,0.18
24,56972,6,15000,16.4,4,0.26
25,63000,9,14000,12.42,2,0.22
26,31200,4,8325,13.49,3,0.27
26,77100,6,8350,6.99,3,0.11
21,30000,5,8400,6.03,3,0.28
23,63000,7,20000,7.9,2,0.32
24,63000,0,6000,9.91,4,0.1
24,31200,2,8400,13.23,3,0.27
21,32000,2,8400,16.77,4,0.26
25,63000,9,20000,8.49,4,0.32
22,32000,3,8400,11.49,4,0.26
24,63000,5,20000,11.49,3,0.32
23,63000,2,10000,10.59,2,0.16
25,63000,6,11000,,3,0.17
23,63000,8,7300,7.49,2,0.12
21,63000,2,10000,10.59,2,0.16
25,34000,8,8400,,4,0.25
25,63000,2,20000,9.99,2,0.32
24,35000,3,8400,12.87,4,0.24
23,63000,7,9700,5.99,4,0.15
21,63000,5,11200,10.99,4,0.18
26,35960,10,8400,11.49,3,0.23
25,36000,9,8400,18.64,4,0.23
22,63000,6,10800,5.99,2,0.17
23,30000,1,8400,,3,0.28
24,36100,3,8400,11.26,4,0.23
23,63000,7,6800,7.66,4,0.11
22,41000,0,8400,8.94,2,0.2
22,63000,6,8400,7.29,4,0.13
22,63000,6,9000,,4,0.14
22,63000,6,15000,,3,0.24
22,63000,2,12000,7.66,3,0.19
26,63000,10,10000,6.91,2,0.16
26,35500,10,8400,17.27,4,0.24
22,63000,6,4500,5.42,2,0.07
22,42000,3,8400,14.35,4,0.2
26,63000,10,10000,9.25,3,0.16
22,63000,6,3700,5.42,4,0.06
25,63000,9,25000,11.49,2,0.4
24,63000,8,6300,11.49,4,0.1
24,45000,1,8400,7.9,3,0.19
23,39000,5,8400,13.79,2,0.22
21,63000,5,4800,,4,0.08
26,47000,2,8400,11.83,4,0.18
22,63000,2,8400,12.73,4,0.13
26,48000,4,8400,11.12,2,0.17
26,50000,2,8400,14.72,3,0.17
22,63000,6,8950,10.99,4,0.14
25,50000,6,8400,13.22,3,0.17
26,44000,0,8400,14.5,3,0.19
26,51300,9,8400,11.99,3,0.16
22,51420,6,8400,11.97,3,0.16
26,51996,8,8400,13.99,2,0.16
24,63000,0,17600,8.94,4,0.28
23,52000,2,8400,6.17,3,0.16
23,46500,0,8400,16.89,3,0.18
22,63000,3,10000,8.94,4,0.16
22,63000,2,4000,,2,0.06
24,63000,8,20000,19.13,3,0.32
26,49000,2,8400,18.25,4,0.17
25,63000,5,11600,,4,0.18
25,63000,9,7775,,3,0.12
25,55000,0,8400,13.72,3,0.15
22,55000,2,8400,7.88,2,0.15
25,63000,3,3000,13.47,2,0.05
26,55000,10,8400,8.94,3,0.15
26,63000,10,3500,7.68,4,0.06
23,56000,3,8400,10.99,2,0.15
24,63000,8,11400,13.79,4,0.18
22,63000,2,14100,8,2,0.22
24,63000,0,15000,13.47,4,0.24
25,60000,9,8400,13.99,3,0.14
23,60000,0,8400,7.49,3,0.14
26,63000,6,24000,11.46,4,0.38
25,60000,1,8400,7.29,2,0.14
24,57000,9,6500,13.04,4,0.11
24,63000,8,7000,,3,0.11
25,63000,0,25000,13.87,2,0.4
24,60000,7,8400,6.17,3,0.14
26,63000,3,3800,12.04,4,0.06
26,63096,1,4200,5.99,3,0.07
22,62000,0,8400,13.47,2,0.14
22,63132,0,10000,6.03,3,0.16
23,63150,7,12000,9.91,2,0.19
22,62004,5,8400,15.62,4,0.14
26,63180,4,5825,13.43,2,0.09
23,63189,7,8000,10.74,2,0.13
25,63200,3,27250,8.9,4,0.43
23,63200,0,4800,12.53,4,0.08
26,65004,3,8400,7.51,3,0.13
24,66000,0,8400,,2,0.13
23,61000,2,8400,14.84,2,0.14
24,68000,2,8400,7.88,3,0.12
26,68926,4,8400,17.27,2,0.12
25,63300,0,17600,12.53,4,0.28
22,63400,6,10500,9.99,2,0.17
26,63400,0,20000,9.62,3,0.32
22,73500,2,8400,6.54,4,0.11
24,75000,1,8400,12.69,4,0.11
25,78600,0,8400,13.48,3,0.11
26,90000,8,8400,,2,0.09
24,100000,8,8400,13.06,4,0.08
22,63500,5,7200,,3,0.11
22,63500,3,7000,,2,0.11
23,130000,0,8400,,4,0.06
23,100300,3,8400,14.84,2,0.07
26,140000,5,8400,12.53,2,0.06
26,18000,2,8500,14.27,3,0.47
23,18000,2,8500,,3,0.47
24,63554,,2500,7.51,2,0.04
25,18000,3,8500,10.28,2,0.47
